"","year","Tree.Num","lfstate0first","lfstate1first","lfstate2first","lfstate3first","lfstate0last","lfstate1last","lfstate2last","lfstate3last","catstate0first","catstate1first","catstate2first","catstate3first","catstate4first","flstate0first","flstate1first","flstate2first","flmaxstate","AcornDate","Count1","Count2","MnAcorns","lat","long","1","2","3","4","5","6","7","8","9","10","11","12"
"511",2013,32,"1/28/13","3/18/13","3/21/13","3/28/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","3/28/13","1/28/13",NA,"3/28/13",2,"9/24/13",38,28,33,34.70143,-120.04046,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"512",2013,33,"1/28/13","3/28/13","3/28/13","4/4/13","3/25/13","4/8/13","4/1/13","4/22/13","1/28/13","3/28/13",NA,"4/8/13","4/4/13","1/28/13",NA,"4/8/13",2,"9/24/13",5,8,6.5,34.70106,-120.04023,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"513",2013,34,"1/28/13","3/18/13","3/21/13","3/28/13","3/14/13","3/25/13","4/4/13","4/22/13","1/28/13","3/18/13","3/21/13","3/28/13","4/1/13","1/28/13",NA,"3/28/13",2,"9/24/13",23,33,28,34.70066,-120.04032,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"514",2013,35,"1/28/13","3/18/13","3/21/13","4/1/13","3/18/13","4/1/13","4/4/13","4/22/13","1/28/13","3/18/13","3/21/13","4/1/13","4/4/13","1/28/13","4/1/13","4/4/13",2,"9/24/13",5,5,5,34.70022,-120.0405,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"515",2013,36,"1/28/13","3/21/13","3/25/13","3/28/13","3/18/13","3/28/13","4/4/13","4/22/13","1/28/13","3/21/13","3/25/13","3/28/13","4/4/13","1/28/13",NA,"3/28/13",2,"9/24/13",65,68,66.5,34.6991,-120.04008,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"516",2013,37,"1/28/13","3/21/13","3/25/13","4/1/13","3/18/13","4/1/13","4/4/13","4/22/13","1/28/13","3/21/13","3/25/13","4/4/13","4/1/13","1/28/13","4/1/13","4/4/13",2,"9/24/13",0,3,1.5,34.69778,-120.03967,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"517",2013,38,"1/28/13","3/7/13","3/18/13","3/25/13","3/11/13","3/21/13","4/1/13","4/22/13","1/28/13","3/14/13","3/18/13","3/21/13","3/25/13","1/28/13","3/25/13","3/28/13",2,"9/24/13",1,2,1.5,34.69767,-120.03983,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"518",2013,39,"1/28/13","3/21/13","3/28/13","4/1/13","3/25/13","4/1/13","4/8/13","4/22/13","1/28/13","3/14/13","3/28/13","4/1/13","4/4/13","1/28/13",NA,"4/4/13",2,"9/24/13",1,4,2.5,34.69772,-120.03999,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"519",2013,130,"1/28/13","3/18/13","3/28/13","4/1/13","3/14/13","4/4/13","3/28/13","4/22/13","1/28/13","3/18/13","3/28/13","4/1/13","4/8/13","1/28/13","4/1/13","4/4/13",2,"9/24/13",5,17,11,34.70752,-120.03975,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"520",2013,133,"1/28/13","3/18/13","3/21/13","3/28/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","3/18/13","3/21/13","3/28/13","4/1/13","1/28/13","3/28/13","4/1/13",2,"9/24/13",0,0,0,34.70678,-120.03986,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"521",2013,134,"1/28/13","3/7/13","3/18/13","3/21/13","3/4/13","3/18/13","3/25/13","4/22/13","1/28/13","3/11/13","3/18/13","3/21/13","3/25/13","1/28/13","3/21/13","3/25/13",2,"9/24/13",6,9,7.5,34.70581,-120.04142,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"522",2013,140,"1/28/13","3/18/13","3/21/13","3/28/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","3/28/13","1/28/13","3/28/13","4/1/13",2,"9/24/13",7,1,4,34.70482,-120.04069,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"523",2013,146,"1/28/13","3/7/13","3/14/13","3/18/13","3/4/13","3/18/13","3/25/13","4/22/13","1/28/13","3/7/13","3/14/13","3/18/13","3/25/13","1/28/13","3/18/13",NA,1,"9/24/13",0,0,0,34.70359,-120.04326,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"524",2013,147,"1/28/13","3/7/13","3/14/13","3/18/13","3/4/13","3/14/13","3/25/13","4/22/13","1/28/13","3/7/13","3/14/13","3/18/13","3/25/13","1/28/13","3/18/13","3/25/13",2,"9/24/13",10,6,8,34.70362,-120.04308,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"525",2013,148,"1/28/13","3/18/13","3/25/13","3/28/13","4/22/13","3/18/13","3/25/13","4/22/13","1/28/13",NA,NA,NA,NA,"1/28/13",NA,NA,0,"9/24/13",0,0,0,34.70362,-120.04296,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"526",2013,151,"1/28/13","2/21/13","3/7/13","3/18/13","2/28/13","3/14/13","3/25/13","4/22/13","1/28/13","3/4/13","3/14/13","3/18/13","3/21/13","1/28/13","3/18/13","3/21/13",2,"9/24/13",8,9,8.5,34.70382,-120.04262,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"527",2013,152,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","3/21/13","3/28/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","3/28/13","1/28/13","3/25/13","3/28/13",2,"9/24/13",9,7,8,34.70428,-120.04262,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"528",2013,153,"1/28/13","3/7/13","3/14/13","3/18/13","3/4/13","3/18/13","3/25/13","4/22/13","1/28/13","3/7/13","3/14/13","3/18/13","3/25/13","1/28/13","3/18/13","3/25/13",2,"9/24/13",17,9,13,34.70422,-120.04241,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"529",2013,156,"1/28/13","3/7/13","3/18/13","3/25/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","3/7/13","3/18/13","3/21/13","3/25/13","1/28/13","3/28/13","4/1/13",2,"9/24/13",1,3,2,34.70398,-120.04222,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"530",2013,157,"1/28/13","3/21/13","4/4/13","3/28/13","3/18/13","4/1/13","4/4/13","4/22/13","1/28/13","3/21/13","3/28/13","4/1/13","4/8/13","1/28/13","4/8/13","4/4/13",2,"9/24/13",9,1,5,34.70289,-120.04078,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"531",2013,161,"1/28/13","3/18/13","3/18/13","3/28/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","3/18/13","3/18/13","3/25/13","3/28/13","1/28/13","3/28/13","4/4/13",2,"9/24/13",8,4,6,34.7011,-120.03984,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"532",2013,162,"1/28/13","3/21/13","3/28/13","4/1/13","3/18/13","3/28/13","4/4/13","4/22/13","1/28/13","3/21/13","3/25/13","4/1/13","4/1/13","1/28/13","4/4/13","4/22/13",2,"9/24/13",42,44,43,34.69974,-120.03992,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"533",2013,163,"1/28/13","3/21/13","3/28/13","4/1/13","3/25/13","4/1/13","4/4/13","4/22/13","1/28/13","3/21/13","3/28/13","4/1/13","4/4/13","1/28/13","4/1/13","4/8/13",2,"9/24/13",44,53,48.5,34.69967,-120.03973,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"534",2013,165,"1/28/13","3/14/13","3/18/13","3/21/13","3/11/13","3/25/13","4/1/13","4/22/13","1/28/13","3/14/13","3/18/13","3/28/13","3/25/13","1/28/13","3/21/13","3/28/13",2,"9/24/13",47,49,48,34.69664,-120.03912,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"535",2013,166,"1/28/13","3/18/13","3/25/13","3/28/13","3/14/13","3/28/13","4/4/13","4/22/13","1/28/13","3/18/13","3/28/13","3/25/13","4/1/13","1/28/13","3/25/13","3/28/13",2,"9/24/13",40,36,38,34.69642,-120.03977,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"536",2013,168,"1/28/13","3/28/13","3/28/13","4/4/13","3/25/13","4/4/13","4/11/13","4/22/13","1/28/13","3/28/13","3/28/13","4/4/13","4/11/13","1/28/13","4/4/13","4/8/13",2,"9/24/13",50,31,40.5,34.69611,-120.04035,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"537",2013,169,"1/28/13","3/28/13","3/28/13","4/4/13","3/25/13","4/1/13","4/8/13","4/22/13","1/28/13","3/28/13","3/28/13","4/8/13","4/4/13","1/28/13","4/4/13","4/11/13",2,"9/24/13",28,4,16,34.6963,-120.0404,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"538",2013,183,"1/28/13","3/14/13","3/14/13","3/21/13","3/11/13","3/18/13","3/21/13","4/22/13","1/28/13","3/14/13","3/18/13",NA,"3/21/13","1/28/13","3/25/13","4/22/13",2,"9/24/13",4,0,2,34.70544,-120.04053,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"539",2013,186,"1/28/13","3/25/13","3/25/13","4/1/13","3/21/13","4/4/13","3/28/13","4/22/13","1/28/13","3/25/13","3/25/13","4/1/13","4/4/13","1/28/13",NA,"4/1/13",2,"9/24/13",62,47,54.5,34.70474,-120.04135,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"540",2013,505,"1/28/13","3/14/13","3/18/13","3/25/13","3/11/13","3/25/13","4/1/13","4/22/13","1/28/13","3/14/13","3/18/13","3/25/13","4/1/13","1/28/13","3/28/13","3/25/13",2,"9/24/13",7,15,11,34.70164,-120.03973,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"541",2013,524,"1/28/13","3/14/13","3/18/13","3/25/13","3/11/13","3/21/13","3/25/13","4/22/13","1/28/13","3/14/13","3/18/13","3/28/13","3/25/13","1/28/13","3/25/13","4/1/13",2,"9/25/13",2,2,2,34.69624,-120.03795,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"542",2013,530,"1/28/13","3/25/13","3/25/13","4/1/13","3/21/13","3/28/13","4/4/13","4/22/13","1/28/13","3/25/13","3/25/13","4/1/13","4/4/13","1/28/13","4/4/13","4/1/13",2,"9/25/13",7,17,12,34.68101,-120.0351,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"543",2013,560,"1/28/13","3/25/13","3/25/13","4/1/13","3/21/13","3/28/13","4/1/13","4/22/13","1/28/13","3/25/13","3/25/13","4/1/13","4/4/13","1/28/13","4/1/13","4/22/13",2,"9/24/13",24,7,15.5,34.70059,-120.0393,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"544",2013,564,"1/28/13","3/14/13","3/18/13","3/25/13","3/11/13","3/25/13","3/28/13","4/22/13","1/28/13","3/14/13","3/18/13","3/25/13","3/28/13","1/28/13","3/25/13","3/28/13",2,"9/24/13",19,39,29,34.70301,-120.03804,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"545",2013,637,"1/28/13","2/25/13","3/7/13","3/18/13","2/21/13","3/18/13","3/25/13","4/22/13","1/28/13","2/21/13","3/4/13","3/21/13","3/18/13","1/28/13","3/18/13","4/1/13",2,"9/24/13",0,0,0,34.69767,-120.04335,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"546",2013,639,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","3/25/13","4/4/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","3/28/13","1/28/13",NA,"3/25/13",2,"9/25/13",40,47,43.5,34.69647,-120.03833,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"547",2013,640,"1/28/13","3/21/13","3/25/13","3/28/13","3/18/13","4/1/13","4/4/13","4/22/13","1/28/13","3/21/13","3/25/13","4/1/13","4/4/13","1/28/13","4/1/13","4/11/13",2,"9/24/13",4,7,5.5,34.69778,-120.03895,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"548",2013,641,"1/28/13","3/7/13","3/14/13","3/18/13","3/7/13","3/18/13","3/25/13","4/22/13","1/28/13","3/7/13","3/14/13","3/18/13","3/21/13","1/28/13","3/18/13","4/4/13",2,"9/24/13",29,15,22,34.70404,-120.04221,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"549",2013,642,"1/28/13","3/7/13","3/11/13","3/18/13","3/4/13","3/14/13","3/21/13","4/22/13","1/28/13","3/7/13","3/14/13","3/18/13","3/21/13","1/28/13","3/18/13","3/25/13",2,"9/24/13",6,4,5,34.70425,-120.04302,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"550",2013,643,"1/28/13","3/18/13","3/18/13","3/21/13","3/14/13","3/21/13","3/28/13","4/22/13","1/28/13","3/18/13","3/18/13","3/25/13","3/28/13","1/28/13",NA,"3/25/13",2,"9/24/13",10,8,9,34.7036,-120.04296,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"551",2013,644,"1/28/13","3/25/13","3/28/13","4/1/13","3/21/13","3/28/13","4/1/13","4/22/13","1/28/13","3/25/13","3/28/13","4/1/13","4/4/13","1/28/13",NA,"4/1/13",2,"9/24/13",4,3,3.5,34.70445,-120.03885,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"552",2013,645,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","3/18/13","3/28/13","3/25/13","4/1/13","1/28/13","4/1/13","4/11/13",2,"9/24/13",6,11,8.5,34.70461,-120.03756,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"553",2013,646,"1/28/13","3/14/13","3/18/13","3/25/13","3/11/13","3/21/13","3/28/13","4/22/13","1/28/13","3/14/13","3/18/13","3/25/13","3/28/13","1/28/13","3/28/13","3/25/13",2,"9/24/13",6,23,14.5,34.70413,-120.03796,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"554",2013,647,"1/28/13","2/11/13","3/4/13","3/18/13","2/21/13","3/14/13","3/25/13","4/22/13","1/28/13","3/4/13","3/11/13","3/18/13","3/21/13","1/28/13","3/18/13","3/25/13",2,"9/24/13",15,33,24,34.70321,-120.03582,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"555",2013,651,"1/28/13","3/18/13","3/28/13","3/25/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","3/18/13",NA,"3/25/13","4/1/13","1/28/13","3/25/13","4/1/13",2,"9/25/13",17,31,24,34.68506,-120.03447,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"556",2013,660,"1/28/13","3/25/13","3/25/13","4/1/13","3/21/13","4/1/13","4/4/13","4/22/13","1/28/13","3/25/13","3/25/13","4/1/13","4/8/13","1/28/13","4/4/13","4/8/13",2,"9/25/13",44,36,40,34.68625,-120.03488,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"557",2013,661,"1/28/13","3/25/13","3/28/13","4/4/13","3/21/13","4/8/13","4/1/13","4/22/13","1/28/13","3/25/13","3/28/13","4/4/13","4/11/13","1/28/13","4/4/13","4/8/13",2,"9/25/13",13,59,36,34.68622,-120.0345,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"558",2013,662,"1/28/13","3/25/13","3/28/13","4/4/13","3/21/13","4/4/13","4/8/13","4/22/13","1/28/13","3/25/13","3/28/13","4/4/13","4/8/13","1/28/13","4/4/13","4/8/13",2,"9/25/13",25,58,41.5,34.68566,-120.03439,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"559",2013,663,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","3/21/13","4/1/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","4/1/13","1/28/13","3/25/13","4/1/13",2,"9/25/13",33,31,32,34.68894,-120.03593,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"560",2013,664,"1/28/13","3/14/13","3/18/13","3/25/13","3/11/13","3/21/13","4/1/13","4/22/13","1/28/13","3/14/13","3/18/13","3/25/13","3/28/13","1/28/13","3/25/13","4/1/13",2,"9/25/13",16,18,17,34.68892,-120.03605,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"561",2013,666,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","4/1/13","4/4/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","4/4/13","1/28/13",NA,"4/1/13",2,"9/25/13",5,15,10,34.6882,-120.03666,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"562",2013,667,"1/28/13","3/28/13","3/28/13","4/1/13","3/25/13","4/1/13","4/4/13","4/22/13","1/28/13","3/28/13","3/28/13","4/1/13","4/8/13","1/28/13","4/1/13","4/4/13",2,"9/25/13",34,20,27,34.68844,-120.03652,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"563",2013,672,"1/28/13","3/25/13","3/25/13","4/4/13","3/21/13","4/11/13","4/1/13","4/22/13","1/28/13","3/25/13","3/25/13",NA,"4/4/13","1/28/13","4/8/13","4/11/13",2,"9/24/13",23,15,19,34.69816,-120.03892,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"564",2013,673,"1/28/13","3/28/13","3/28/13","4/1/13","3/25/13","4/4/13","4/8/13","4/22/13","1/28/13","3/28/13","3/28/13","4/1/13","4/4/13","1/28/13","4/8/13","4/11/13",2,"9/24/13",40,20,30,34.69486,-120.03955,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"565",2013,674,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","3/28/13","4/1/13","4/22/13","1/28/13","3/18/13","3/21/13","4/1/13","3/25/13","1/28/13",NA,"4/1/13",2,"9/24/13",0,1,0.5,34.69961,-120.03822,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"566",2013,675,"1/28/13","3/25/13","3/25/13","4/1/13","3/21/13","4/1/13","3/28/13","4/22/13","1/28/13","3/25/13","3/25/13","4/1/13","4/4/13","1/28/13",NA,"4/1/13",2,"9/24/13",1,12,6.5,34.69899,-120.03896,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"567",2013,676,"1/28/13","3/28/13","4/1/13","4/4/13","3/25/13","4/4/13","4/1/13","4/22/13","1/28/13","3/28/13","4/1/13","4/4/13","4/8/13","1/28/13","4/4/13","4/8/13",2,"9/24/13",5,5,5,34.69892,-120.03842,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"568",2013,786,"1/28/13","3/25/13","3/25/13","4/1/13","3/21/13","3/28/13","4/4/13","4/22/13","1/28/13","3/25/13","3/25/13","4/1/13","4/4/13","1/28/13","4/1/13","4/15/13",2,"9/25/13",19,37,28,34.6882,-120.03615,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"569",2013,789,"1/28/13","3/25/13","3/25/13","3/28/13","3/21/13","3/28/13","4/1/13","4/22/13","1/28/13","3/25/13",NA,"3/28/13","4/1/13","1/28/13","3/28/13","4/1/13",2,"9/25/13",60,59,59.5,34.6885,-120.03615,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"570",2013,790,"1/28/13","3/18/13","4/1/13","3/25/13","3/14/13","3/28/13","4/1/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","4/1/13","1/28/13","4/4/13",NA,1,"9/25/13",14,8,11,34.68857,-120.03608,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"571",2013,791,"1/28/13","3/14/13","3/18/13","3/25/13","3/11/13","3/21/13","3/28/13","4/22/13","1/28/13","3/14/13","3/18/13","3/21/13","4/1/13","1/28/13","3/25/13",NA,1,"9/25/13",18,25,21.5,34.68862,-120.03625,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"572",2013,792,"1/28/13","2/28/13","3/7/13","3/21/13","3/14/13","3/18/13","3/25/13","4/22/13","1/28/13","3/4/13","3/14/13","3/21/13","3/21/13","1/28/13","3/21/13","3/25/13",2,"9/24/13",36,24,30,34.70478,-120.04104,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"573",2013,844,"1/28/13","3/14/13","3/21/13","3/28/13","3/11/13","3/28/13","4/1/13","4/22/13","1/28/13","3/14/13","3/18/13","3/25/13","4/1/13","1/28/13","4/18/13",NA,1,"9/24/13",2,4,3,34.70303,-120.03937,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"574",2013,845,"1/28/13","3/18/13","3/21/13","4/1/13","3/14/13","3/28/13","3/28/13","4/22/13","1/28/13","3/18/13","3/25/13","3/21/13","4/1/13","1/28/13","4/1/13",NA,1,"9/24/13",11,4,7.5,34.70333,-120.03909,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"575",2013,870,"1/28/13","3/14/13","3/18/13","3/25/13","3/11/13","3/25/13","3/28/13","4/22/13","1/28/13","3/14/13","3/18/13","3/25/13","3/25/13","1/28/13","3/25/13","3/28/13",2,"9/24/13",0,0,0,34.70272,-120.03854,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"576",2013,874,"1/28/13","3/18/13","3/21/13","4/4/13","3/14/13","4/1/13","4/4/13","4/22/13","1/28/13","3/18/13","3/21/13","4/4/13","4/8/13","1/28/13","4/4/13","4/8/13",2,"9/25/13",7,48,27.5,34.69638,-120.03817,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"577",2013,882,"1/28/13","3/28/13","3/28/13","4/4/13","3/25/13","4/1/13","4/8/13","4/22/13","1/28/13","3/28/13","3/28/13","4/1/13","4/11/13","1/28/13",NA,"4/8/13",2,"9/25/13",17,40,28.5,34.69641,-120.03826,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"578",2013,888,"1/28/13","2/28/13","3/4/13","3/14/13","2/25/13","3/14/13","3/18/13","4/22/13","1/28/13","2/28/13","3/7/13","3/11/13","3/18/13","1/28/13","3/14/13","3/25/13",2,"9/24/13",0,0,0,34.70271,-120.03452,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"579",2013,889,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","3/25/13","4/1/13","4/22/13","1/28/13","2/4/13","3/21/13","3/25/13","4/4/13","1/28/13","3/25/13","3/28/13",2,"9/24/13",52,49,50.5,34.70074,-120.03898,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"580",2013,894,"1/28/13","3/28/13","4/1/13","4/4/13","3/25/13","4/4/13","4/8/13","4/22/13","1/28/13","3/28/13","4/1/13","4/8/13","4/4/13","1/28/13",NA,"4/4/13",2,"9/24/13",55,59,57,34.70157,-120.03853,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"581",2013,895,"1/28/13","3/18/13","3/21/13","3/25/13","3/14/13","3/28/13","4/4/13","4/22/13","1/28/13","3/18/13","3/21/13","3/25/13","4/1/13","1/28/13","3/28/13","4/1/13",2,"9/24/13",16,15,15.5,34.69909,-120.03876,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"582",2013,896,"1/28/13","3/14/13","3/18/13","3/21/13","3/11/13","3/21/13","3/28/13","4/22/13","1/28/13","3/14/13","3/18/13","3/21/13","3/28/13","1/28/13","3/21/13","3/25/13",2,"9/24/13",14,44,29,34.70221,-120.03639,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"583",2013,914,"1/28/13","3/25/13","3/25/13","4/1/13","3/21/13","3/28/13","4/8/13","4/22/13","1/28/13","3/25/13","3/25/13","3/28/13","4/1/13","1/28/13",NA,"4/1/13",2,"9/24/13",1,4,2.5,34.69466,-120.04035,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"584",2013,937,"1/28/13","3/14/13","3/18/13","3/21/13","3/11/13","3/18/13","3/25/13","4/22/13","1/28/13","3/14/13","3/18/13","3/21/13","3/25/13","1/28/13","3/21/13","4/1/13",2,"9/24/13",17,16,16.5,34.70279,-120.04185,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"585",2013,938,"1/28/13","3/7/13","3/18/13","3/21/13","3/4/13","3/18/13","3/25/13","4/22/13","1/28/13","3/7/13","3/14/13","3/21/13","3/28/13","1/28/13","3/21/13","4/11/13",2,"9/24/13",0,1,0.5,34.7023,-120.04304,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"586",2013,939,"1/28/13","3/4/13","3/7/13","3/18/13","2/28/13","3/14/13","3/18/13","4/22/13","1/28/13","3/4/13","3/7/13","3/14/13","3/18/13","1/28/13","3/18/13","3/25/13",2,"9/24/13",0,1,0.5,34.7026,-120.04309,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"587",2013,940,"1/28/13","2/25/13","3/4/13","3/14/13","2/21/13","3/14/13","3/11/13","4/22/13","1/28/13","3/4/13","3/7/13","3/14/13","3/18/13","1/28/13","3/11/13","3/18/13",2,"9/24/13",5,6,5.5,34.70295,-120.04324,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"588",2013,941,"1/28/13","3/14/13","3/14/13","3/18/13","3/11/13","3/18/13","3/25/13","4/22/13","1/28/13","3/14/13","3/21/13","3/18/13","3/28/13","1/28/13","3/18/13","4/4/13",2,"9/24/13",2,0,1,34.70412,-120.04233,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"589",2013,953,"1/28/13","3/4/13","3/18/13","3/25/13","4/22/13","3/14/13","3/21/13","4/22/13","1/28/13","3/4/13","3/18/13","3/21/13","3/28/13","1/28/13",NA,NA,0,"9/24/13",0,0,0,34.70271,-120.03444,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
"590",2013,954,"1/28/13","3/4/13","3/11/13","3/18/13","3/7/13","3/14/13","3/18/13","4/22/13","1/28/13","3/7/13","3/11/13","3/14/13","3/18/13","1/28/13","3/18/13",NA,1,"9/24/13",0,0,0,34.70281,-120.03439,60.452,16.256,18.034,0.254,0.508,0,0,0,0,6.858,14.224,88.138
